entity_id	self_mimicry_ratio
0	0.0007968773214116885
1	0.000627666445315698
10	0.0011611061400144873
100	0.0014752202862724773
101	0.0011617775196049957
102	0.0013746754238582557
103	0.0012613521695257316
104	0.0010022357566879963
105	0.0014179664692634915
106	0.0015954415954415955
107	0.0005125576627370579
108	0.00044689408610159393
109	0.0005356186395286556
11	0.0007289104091009671
110	0.0012927756653992395
111	0.0014347202295552368
112	0.0010569427929713305
113	0.001052927137442089
114	0.0015138899402013474
115	0.0013162224415926291
116	0.0010895744924876707
117	0.0016319869441044472
119	0.0010390025575447571
12	0.0014769900497512438
120	0.0011514104778353484
121	0.0009885818792941526
122	0.0008358541633497851
123	0.0008302544729959732
124	0.0006131625562065677
125	0.0011097330112931653
126	0.001088186645773483
127	0.0008209806157354618
128	0.0008886101092467723
129	0.0006675270348449113
13	0.0008852614760115732
130	0.0006417455478902615
131	0.0007394019060138022
132	0.0006979449398991858
133	0.000978509042148371
134	0.0009693738450819424
135	0.0010261087675293582
137	0.0011290249740324256
138	0.0008425691878929289
139	0.0009049773755656109
14	0.000910631624212683
140	0.001296628765210453
141	0.0018011932905549926
142	0.0011396011396011395
143	0.0017258382642998027
144	0.0012983121941476082
145	0.0014516536228225195
146	0.0015399422521655437
147	0.0012198502911006377
148	0.0010160172125268947
149	0.0012143641936043486
15	0.0006914604632785104
150	0.001868124264858507
151	0.0011940892581720484
152	0.001317705804840835
153	0.0013076779376050812
154	0.0011902524588110004
155	0.0013454423141607804
156	0.0012196051528317708
157	0.0013326669998334167
159	0.0008838974678937243
16	0.0012953946486800375
160	0.0008855979631246848
161	0.0007365483020623353
162	0.0009793976704326839
17	0.0016796457474423576
18	0.0009873292743129835
19	0.0006730633775259442
2	0.0008372076453089652
20	0.0006411690151345709
21	0.0006942515967786726
22	0.0007045306741816606
23	0.0008087201125175808
24	0.000824492936843841
25	0.0009209120713154309
26	0.0010209290454313426
27	0.0008811950141417587
28	0.0005451880451880452
29	0.0011005399845718693
3	0.00112601787896681
30	0.0009164535379369139
31	0.0010544161429043995
32	0.0012307003803982994
33	0.00117692373534195
34	0.0012400420862768676
35	0.001023705172910202
36	0.0010890873448050533
37	0.0011976047904191617
38	0.0008389764487325463
39	0.0011001100110011
4	0.0009461920234227158
41	0.001138433515482696
42	0.0007245003733963463
43	0.0004602462317339777
44	0.000785203280404816
45	0.0008935461597822996
46	0.0007925674783144732
47	0.0008694032167919022
48	0.0009615384615384616
49	0.0006129184347006129
5	0.0011575871366658666
50	0.0007071823204419889
51	0.0008145975887911372
52	0.0009702457956015524
53	0.0012046231482988768
54	0.0010395841663334666
55	0.0006927366561601607
56	0.0009963360545092242
57	0.0008661955778436289
58	0.0006280561661657171
59	0.0008971291866028708
6	0.0007471359787481321
60	0.0007176690110521028
61	0.0006478781988986071
62	0.000729251395394497
63	0.0005951470013093234
64	0.0007384037054440491
65	0.0007449643276696943
66	0.00060960741282614
67	0.0006348400203148807
68	0.0007279927783116391
69	0.0005862612703675252
7	0.0009530617107457708
70	0.0006600470642254492
71	0.0006219908313944113
72	0.0008462952695012694
73	0.0006131207847946045
74	0.000670506842217549
75	0.001016208525989533
77	0.0010284891494394734
78	0.0006798498418610151
79	0.0009954910113017508
8	0.0009090750161710459
80	0.0008520427725471818
81	0.0010299721907508497
82	0.0010109071561585528
83	0.001028957812729678
84	0.0009531236461311844
85	0.0006954102920723226
86	0.001151474630413788
87	0.0006990465005732181
88	0.0010436432637571157
89	0.0005384107094784758
9	0.0008183821214982688
90	0.0005784553376499786
91	0.0004588208304657031
92	0.0006766895171967401
93	0.001263564739111045
94	0.0009399758291929637
95	0.0020681397627081745
96	0.0017921146953405018
97	0.0006929077538612844
98	0.0007996801279488205
99	0.0010406464250734574
